"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","hashtag"
"@ritag2762 @shannonrwatts Aw sweetie, over 81 million patriots took trump down in November. This just insures his s… https://t.co/xPfVShu9f6",FALSE,3,"ritag2762",2021-06-08 16:53:18,TRUE,"1402300173443809284","1402307760885317641","2741415105","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","merrydzert",0,FALSE,FALSE,NA,NA,"trump"
"@MaraGay Why don't you just admit it, YOU HATE WHITE PEOPLE &amp; AMERICA!! NEWS FLASH!! All races who love America lov… https://t.co/ChZVzjSQvq",FALSE,1,"MaraGay",2021-06-08 16:53:18,TRUE,"1402247800545546242","1402307760859975680","38428725","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cindyrella24673",0,FALSE,FALSE,NA,NA,"trump"
"RT @Rschooley: Their side: Pedo Dems are living on the blood of babies.
Our side: Actually there's a perfectly sound legal explanation why…",FALSE,0,NA,2021-06-08 16:53:18,FALSE,NA,"1402307760650399746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","orchidgrrl",67,TRUE,FALSE,NA,NA,"trump"
"@BrianKarem He’s losing it. But, having interviewed cult members in the distant past, the leader is beyond reproach… https://t.co/dGnFT02mDn",FALSE,0,"BrianKarem",2021-06-08 16:53:18,TRUE,"1402253798047944719","1402307760625270787","21001599","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wrascallywabbit",0,FALSE,FALSE,NA,NA,"trump"
"NYT, MSNBC's Mara Gay: 'Disturbing' to see 'dozens of American flags' on trucks in Long Island

https://t.co/710yGkp2Qx",FALSE,0,NA,2021-06-08 16:53:18,FALSE,NA,"1402307760163889154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NYCREMilton",0,FALSE,FALSE,NA,NA,"trump"
"RT @Amy_Siskind: And Senate Republicans voted down a commission!
""U.S. Capitol Police leaders learned that Trump supporters were discussing…",FALSE,0,NA,2021-06-08 16:53:18,FALSE,NA,"1402307759773683715",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BeethovenOp139",200,TRUE,FALSE,NA,NA,"trump"
"RT @AmyAThatcher: I stand with my friend @ejeancarroll . She was raped by Donald Trump, and her defamation suit against him should go to tr…",FALSE,0,NA,2021-06-08 16:53:18,FALSE,NA,"1402307759245234176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaulettePearse",112,TRUE,FALSE,NA,NA,"trump"
"And Biden administration plans to beef up Guatemala's military to further oppress asylum seekers.

This is what Tru… https://t.co/BLs8d3HhU0",FALSE,0,"dailyintel1",2021-06-08 16:53:18,TRUE,"1402307757781393408","1402307758976688134","2195025846","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dailyintel1",0,FALSE,FALSE,NA,NA,"trump"
"RT @ACTforAmerica: America should 'CIRCLE BACK' to President Trump's agenda immediately!",FALSE,0,NA,2021-06-08 16:53:17,FALSE,NA,"1402307758075133956",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","katiemadden64",151,TRUE,FALSE,NA,NA,"trump"
"RT @labyrinthweaver: I am inclined to trust Garland, but defending Trump is not the right message to the millions who got Biden in the WH.…",FALSE,0,NA,2021-06-08 16:53:17,FALSE,NA,"1402307757919723524",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msalgado57",187,TRUE,FALSE,NA,NA,"trump"
"RT @StompTheGOP: Obama and trump. See the difference? https://t.co/Bey91nLWUM",FALSE,0,NA,2021-06-08 16:53:17,FALSE,NA,"1402307757664051206",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GayEqualGlobal",133,TRUE,FALSE,NA,NA,"trump"
"RT @TimHannan: HARD TRUTH: Donald Trump was the worst President we’ve ever had by far. Anyone trying to convince you otherwise can’t be tru…",FALSE,0,NA,2021-06-08 16:53:17,FALSE,NA,"1402307756925898757",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Joe_Blue61",299,TRUE,FALSE,NA,NA,"trump"
"RT @dannybaptista: @propublica Buffett has often said the law should be changed to make billionaires pay more in taxes.  NOT that he would…",FALSE,0,NA,2021-06-08 16:53:17,FALSE,NA,"1402307756531585025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RainJustice01",2,TRUE,FALSE,NA,NA,"trump"
"RT @thedailybeast: But she just couldn’t help herself. 

Powell drew nationwide attention last month for her bizarre claim at a Dallas MAGA…",FALSE,0,NA,2021-06-08 16:53:17,FALSE,NA,"1402307755155808259",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","a_maggied",8,TRUE,FALSE,NA,NA,"trump"
"Don't vote for Trump because: He is an orange and a fat cheeseburger. Vote for Ethan because he is a nice person an… https://t.co/CyLNJYN5i2",FALSE,0,NA,2021-06-08 16:53:17,TRUE,NA,"1402307754849669124",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","ForPlaut",0,FALSE,FALSE,NA,NA,"trump"
"@Prolesome_guy @JoshuaYJackson It's almost as if the whole ""false choice"" narrative about Trump VS Biden 2as bullshit....",FALSE,0,"Prolesome_guy",2021-06-08 16:53:16,FALSE,"1402305769064828938","1402307754568687616","1318608443188613121","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Alessandrin0",0,FALSE,FALSE,NA,NA,"trump"
"RT @JoyceWhiteVance: Really at a loss to see how ugly comments about a woman who alleged Trump raped her decades before he became president…",FALSE,0,NA,2021-06-08 16:53:16,FALSE,NA,"1402307753691996166",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Neoonecattorul1",3471,TRUE,FALSE,NA,NA,"trump"
"RT @JoyceWhiteVance: Really at a loss to see how ugly comments about a woman who alleged Trump raped her decades before he became president…",FALSE,0,NA,2021-06-08 16:53:16,FALSE,NA,"1402307753406828546",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KansasGrant",3471,TRUE,FALSE,NA,NA,"trump"
"RT @MacFarlaneNews: The final 22 pages of the 128-page US Senate review of Jan 6 failures .... is a full transcript of Trump's Jan 6 speech…",FALSE,0,NA,2021-06-08 16:53:16,FALSE,NA,"1402307752957935624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnnFrost3",714,TRUE,FALSE,NA,NA,"trump"
"RT @kaplanrobbie: It’s horrific that Donald Trump raped ⁦@ejeancarroll⁩ in a NYC department store years ago. But it’s truly shocking that t…",FALSE,0,NA,2021-06-08 16:53:16,FALSE,NA,"1402307752408489984",NA,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","epicpitch",1046,TRUE,FALSE,NA,NA,"trump"
"RT @fedjudges: Date first non-SCOTUS judge was confirmed:
Biden: 6/8
Trump: 5/25
Obama: 9/17
Bush 43: 7/20
Clinton: 9/30
Bush 41: 5/18
Reag…",FALSE,0,NA,2021-06-08 16:53:16,FALSE,NA,"1402307751930339329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stlhd100",12,TRUE,FALSE,NA,NA,"trump"
"RT @ReportsDaNews: I think Merrick Garland should appoint Sally Yates as special prosecutor and let her deal with everything related to Jan…",FALSE,0,NA,2021-06-08 16:53:16,FALSE,NA,"1402307751850647558",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Noelle333369",522,TRUE,FALSE,NA,NA,"trump"
"RT @MadMerlin5: @CaslerNoel ""We All Knew About the Trafficking"" - The Untold Story of Trump Model Management @TheJusticeDept @FBI @HouseJud…",FALSE,0,NA,2021-06-08 16:53:16,FALSE,NA,"1402307751506817031",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ryree",100,TRUE,FALSE,NA,NA,"trump"
"RT @ACTforAmerica: Donald Trump was right.
Ron DeSantis was right.
Kristi Noem was right.
Greg Abbott was right. 

Anthony Fauci was wrong.…",FALSE,0,NA,2021-06-08 16:53:16,FALSE,NA,"1402307751129141248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jager_Kommando",21,TRUE,FALSE,NA,NA,"trump"
"RT @LosMeconios: ❌ El xenófobo y racista Donald Trump: ""No intenten venir a Estados Unidos de forma ilegal, los enviaremos de vuelta a su p…",FALSE,0,NA,2021-06-08 16:53:16,FALSE,NA,"1402307751091621894",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oscarealoviedo",498,TRUE,FALSE,NA,NA,"trump"
"RT @CBarrely: « Laissez-le » a dit Macron à propos de son agresseur…
Imagine-t-on une telle clémence chez Poutine, Trump, Assad, Bolsonaro,…",FALSE,0,NA,2021-06-08 16:53:15,FALSE,NA,"1402307750168875028",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Holl7L",23,TRUE,FALSE,NA,NA,"trump"
"RT @PegLulu2: Obama and trump. One's educated and loved. The other's a joke uneducated and a permanent orange.",FALSE,0,NA,2021-06-08 16:53:15,FALSE,NA,"1402307750080679939",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wildflower910",23,TRUE,FALSE,NA,NA,"trump"
"@LeBatardShow Morgan Freeman in Lean On Me.",FALSE,0,"LeBatardShow",2021-06-08 16:53:15,FALSE,"1402246674513281031","1402307748902080515","23234807","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trump_is_a_boil",0,FALSE,FALSE,NA,NA,"trump"
"@Jim_Jordan The border is where REPUBLICANS go for PHOTO-OPS
...as a DISTRACTION from their FAILURE to find actual… https://t.co/spzvgxciJK",FALSE,1,"Jim_Jordan",2021-06-08 16:53:15,TRUE,"1402306555240910855","1402307748650442753","18166778","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dwellings_photo",0,FALSE,FALSE,NA,NA,"trump"
"RT @LosMeconios: ❌ El xenófobo y racista Donald Trump: ""No intenten venir a Estados Unidos de forma ilegal, los enviaremos de vuelta a su p…",FALSE,0,NA,2021-06-08 16:53:15,FALSE,NA,"1402307746951798789",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vivaespanaunid1",498,TRUE,FALSE,NA,NA,"trump"
"Fed lawyers: Trump not liable for ‘crude’ remarks at accuser https://t.co/Det0qCn8I5 https://t.co/2wvDzRAtYx",FALSE,0,NA,2021-06-08 16:53:14,FALSE,NA,"1402307745978765322",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NYDailyRecord",0,FALSE,FALSE,NA,NA,"trump"
"RT @ACTBrigitte: Joe Biden’s Presidency has been a great ad for Donald Trump’s 2024 campaign.",FALSE,0,NA,2021-06-08 16:53:14,FALSE,NA,"1402307745601232899",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SundaeMonday3",765,TRUE,FALSE,NA,NA,"trump"
"RT @tribelaw: Like Carroll’s attorney, I find it “shocking that the current DOJ would allow Donald Trump to get away with lying” about rapi…",FALSE,0,NA,2021-06-08 16:53:14,FALSE,NA,"1402307745081171973",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoseyRider",2074,TRUE,FALSE,NA,NA,"trump"
"RT @brianstelter: To win back the Trump base, Fox ran even further to the right. And here's the thing: It worked. It was toxic for the USA,…",FALSE,0,NA,2021-06-08 16:53:14,FALSE,NA,"1402307744103809027",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Lea19564477",17,TRUE,FALSE,NA,NA,"trump"
"RT @cchukudebelu: Nigeria's Twitter ban has nothing to do with Modi or Trump.

Nigeria has a constitution, and the constitution does not gr…",FALSE,0,NA,2021-06-08 16:53:14,FALSE,NA,"1402307742879059972",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FillayTunchi",369,TRUE,FALSE,NA,NA,"trump"
"Rudy Giuliani pushed Ukraine to probe Joe Biden, newly unveiled 2019 call shows https://t.co/8fqulZpikU",FALSE,0,NA,2021-06-08 16:53:14,FALSE,NA,"1402307742476472330",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JessicaGKwong",0,FALSE,FALSE,NA,NA,"trump"
"RT @ACTforAmerica: Donald Trump was right.
Ron DeSantis was right.
Kristi Noem was right.
Greg Abbott was right. 

Anthony Fauci was wrong.…",FALSE,0,NA,2021-06-08 16:53:14,FALSE,NA,"1402307742212235268",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vikes21625",21,TRUE,FALSE,NA,NA,"trump"
"Trump es el jefe. https://t.co/DITcCun1z7",FALSE,0,NA,2021-06-08 16:53:13,FALSE,NA,"1402307742103216128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","prohibidosaber",0,FALSE,FALSE,NA,NA,"trump"
"RT @kylegriffin1: Liz Cheney: ""What Donald Trump did is the most dangerous thing, the most egregious violation of an oath of office of any…",FALSE,0,NA,2021-06-08 16:53:13,FALSE,NA,"1402307741109063681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liberalgirl3",892,TRUE,FALSE,NA,NA,"trump"
"@christwattering One quote C. Just like Farage did, Trump consistently used language that dehumanised immigrants. T… https://t.co/unApDnFMGi",FALSE,0,"christwattering",2021-06-08 16:53:13,TRUE,"1402252445527560202","1402307740521963520","16605943","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Monkiflops",0,FALSE,FALSE,NA,NA,"trump"
"Random Trump https://t.co/UAJZZewd4E - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/0jV0tWZ6NK",FALSE,0,NA,2021-06-08 16:53:13,FALSE,NA,"1402307739481690114",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Random Trump</a>","randomtrump1",0,FALSE,FALSE,NA,NA,"trump"
"@Jim_Jordan Why? To see the 🤑millions Trump squandered on border wall with funds intended for the Pentagon?",FALSE,1,"Jim_Jordan",2021-06-08 16:53:13,FALSE,"1402306555240910855","1402307738143756299","18166778","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mychicas3",0,FALSE,FALSE,NA,NA,"trump"
"@theblaze Rightfully so regarding to #vietnam #kissinger #Lybia #clinton, #trump #palestine #yemen, #iraq #jan6 #georgeFloyd she is right",FALSE,0,"theblaze",2021-06-08 16:53:13,FALSE,"1402294488517603329","1402307737975918596","10774652","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","covidfighter1",0,FALSE,FALSE,NA,NA,"trump"
"RT @stevesilberman: Under Trump, the GOP has left behind the small-government, limited-spending philosophies that once defined it to focus…",FALSE,0,NA,2021-06-08 16:53:13,FALSE,NA,"1402307737950855169",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","edgeoforever",2,TRUE,FALSE,NA,NA,"trump"
"RT @BaddCompani: Dear Donald 'it was the perfect call' Trump. https://t.co/uNj9foeEnM",FALSE,0,NA,2021-06-08 16:53:12,FALSE,NA,"1402307737913106436",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StevenRaymondW1",24,TRUE,FALSE,NA,NA,"trump"
"RT @Politics_PR: Right-wing 'Boogaloo' militants plotted violence against cops so Trump would invoke Insurrection Act: Court docs https://t…",FALSE,0,NA,2021-06-08 16:53:12,FALSE,NA,"1402307737552187394",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OnwardWeProceed",11,TRUE,FALSE,NA,NA,"trump"
"@anthonycwalker Big social media sites require big money. Bigly. He doesn't have them. This thing is just done to t… https://t.co/FSILILGyLu",FALSE,0,"anthonycwalker",2021-06-08 16:53:12,TRUE,"1402247368427327492","1402307737539723269","130651720","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MinuetteMinou",0,FALSE,FALSE,NA,NA,"trump"
"RT @ThomB01: @CNNPolitics Who cares? His Press Secretary has had more press conferences in that time than trump's had in his last two years…",FALSE,0,NA,2021-06-08 16:53:12,FALSE,NA,"1402307736939925509",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","collie_plus_8",1,TRUE,FALSE,NA,NA,"trump"
"@freedompatty14 @CitizenMom47 Cuomo is no hero and you attempting to shift the blame for the 600,000 that trump kil… https://t.co/YnMrEWCqHn",FALSE,0,"freedompatty14",2021-06-08 16:53:12,TRUE,"1402256085638057990","1402307736663113729","1364937601728323593","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tedinator01",0,FALSE,FALSE,NA,NA,"trump"
"POWERFUL Warning from President Trump to the Evildoers &amp;quot;The Gloves Are Off&amp;quot; https://t.co/18hUxjVGEO",FALSE,1,NA,2021-06-08 16:53:12,FALSE,NA,"1402307736189214725",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","C_Geerlings",0,FALSE,FALSE,NA,NA,"trump"
"RT @Gitmo33: Kamala Harris Greeted In Guatemala With ‘Go Home’ and ‘Trump Won’ Messages via @Floridianpress - https://t.co/N9NBi0TjWr",FALSE,0,NA,2021-06-08 16:53:12,FALSE,NA,"1402307736088481795",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TwittaChicca",558,TRUE,FALSE,NA,NA,"trump"
"RT @Bravo19703: Donald Trump: ""Todos los paises del mundo deberían cancelar su deuda con China, como pago adelantado por los destrozos econ…",FALSE,0,NA,2021-06-08 16:53:12,FALSE,NA,"1402307735874641920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","marinita5p",1799,TRUE,FALSE,NA,NA,"trump"
"RT @MatthewStadlen: Boris Johnson sticking his neck out for the England cricketer is a calculated dog whistle to the many racists in this c…",FALSE,0,NA,2021-06-08 16:53:12,FALSE,NA,"1402307735048409093",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chriswadeevans",156,TRUE,FALSE,NA,NA,"trump"
"RT @MMCrypto: DONALD TRUMP JUST CALLED #BITCOIN A SCAM! https://t.co/Ow4UMQT9s7",FALSE,0,NA,2021-06-08 16:53:12,FALSE,NA,"1402307734666551311",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","noeiwithjay",489,TRUE,FALSE,NA,NA,"trump"
"RT @Z_Everson: ""Sarah Huckabee Sanders Routes Money To Donald Trump Via Gubernatorial Campaign""

(my first article for @Forbes) 

https://t…",FALSE,0,NA,2021-06-08 16:53:12,FALSE,NA,"1402307734167441410",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyCharlieOcho",58,TRUE,FALSE,NA,NA,"trump"
"@Hollymcc3 @PatriciaHowie @MelodieInn7 @dgreenesr @BraddrofliT It takes Trump to ruin lifelong friendships….",FALSE,0,"Hollymcc3",2021-06-08 16:53:12,FALSE,"1402254535804866561","1402307734083678213","624964763","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","g4lyfe68",0,FALSE,FALSE,NA,NA,"trump"
"RT @MilesTaylorUSA: Americans should know—

If Kevin McCarthy becomes Speaker of the House, the gavel will effectively be in Donald Trump’s…",FALSE,0,NA,2021-06-08 16:53:11,FALSE,NA,"1402307733609660418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clw1226",1541,TRUE,FALSE,NA,NA,"trump"
"RT @JFKtheone: Obama and Trump as viewed through the prism of accountability by the world.  No comparison. https://t.co/eBobtkknRc",FALSE,0,NA,2021-06-08 16:53:11,FALSE,NA,"1402307732405899269",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wildflower910",419,TRUE,FALSE,NA,NA,"trump"
"RT @RightWingWatch: Self-proclaimed ""prophet"" Jeff Jansen prophesied that the military would remove Biden from office and reinstall Trump b…",FALSE,0,NA,2021-06-08 16:53:11,FALSE,NA,"1402307731646730245",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dtsparks1217",27,TRUE,FALSE,NA,NA,"trump"
"RT @fredtheiguana: @mmpadellan According to some on FB, this is meant to get the government out of the case so she can re-file and sue priv…",FALSE,0,NA,2021-06-08 16:53:11,FALSE,NA,"1402307731336335363",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mikihart415",3,TRUE,FALSE,NA,NA,"trump"
"RT @CacaoArtesanal_: #Internacionales Irán desconfía de la voluntad de EE.UU. para volver al acuerdo nuclear de 2015, del que se retiró uni…",FALSE,0,NA,2021-06-08 16:53:11,FALSE,NA,"1402307730887647232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Madr16217489",6,TRUE,FALSE,NA,NA,"trump"
"RT @TrendingLiberal: Retweet if you think Trump is responsible for the attack on the Capitol",FALSE,0,NA,2021-06-08 16:53:11,FALSE,NA,"1402307729574842373",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bn7snortt",92,TRUE,FALSE,NA,NA,"trump"
"@EndUAPSecrecy Another really telling thing is when Trump talked about it for about 3 seconds and then immediately… https://t.co/ZWxCwZE391",FALSE,1,"EndUAPSecrecy",2021-06-08 16:53:10,TRUE,"1402306763932811267","1402307729415454724","1355899812374310919","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bottwater",0,FALSE,FALSE,NA,NA,"trump"
"RT @claudiacisneros: Elmer Huerta @drhuerta en RPP valientemente hablando del irresponsable fakenews que ha lanzado Keiko Fujimori sobre un…",FALSE,0,NA,2021-06-08 16:53:10,FALSE,NA,"1402307729176289285",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DAVALO6",557,TRUE,FALSE,NA,NA,"trump"
"RT @danielsgoldman: Remember, this call — in which Zelensky’s top aide told Giuliani that Ukraine would initiate the sham investigations Gi…",FALSE,0,NA,2021-06-08 16:53:10,FALSE,NA,"1402307727167135746",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","toruk_san",1256,TRUE,FALSE,NA,NA,"trump"
"RT @CalFreiburger: I don't know what's most amazing about this column: that @DavidAFrench blames Trump for former Trump voters *disagreeing…",FALSE,0,NA,2021-06-08 16:53:10,FALSE,NA,"1402307727037247489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RigMatthew",5,TRUE,FALSE,NA,NA,"trump"
"RT @AmyAThatcher: I stand with my friend @ejeancarroll . She was raped by Donald Trump, and her defamation suit against him should go to tr…",FALSE,0,NA,2021-06-08 16:53:10,FALSE,NA,"1402307726743683075",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LadyDHawkins",112,TRUE,FALSE,NA,NA,"trump"
"RT @MollyJongFast: The senate is holding hearings on China and they’re interviewing a member of the trump administration about the lab leak…",FALSE,0,NA,2021-06-08 16:53:10,FALSE,NA,"1402307726726905858",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","m42calhoun",466,TRUE,FALSE,NA,NA,"trump"
"RT @DelivDemocracy: ""The Big Lie is growing every day and the Democrats need to use their institutional power to contest this version of ev…",FALSE,0,NA,2021-06-08 16:53:10,FALSE,NA,"1402307726328352774",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KayLauffer1",54,TRUE,FALSE,NA,NA,"trump"
"RT @jsolomonReports: Trump calls Murkowski ‘best friend Washington Democrats ever had,’ says he’ll campaign against her

https://t.co/Rg6K9…",FALSE,0,NA,2021-06-08 16:53:10,FALSE,NA,"1402307725661511681",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ChelRBR",504,TRUE,FALSE,NA,NA,"trump"
"trump loves the KKK https://t.co/qmlTSzgLal",FALSE,0,NA,2021-06-08 16:53:10,FALSE,NA,"1402307725556699137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","judybluetoo",0,FALSE,FALSE,NA,NA,"trump"
"RT @yyyuhhhhhhh: @therecount This is just Trump’s “build a wall” rhetoric with slightly better optics. How is this helpful? People are goin…",FALSE,0,NA,2021-06-08 16:53:10,FALSE,NA,"1402307725443289088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SuperSpacedad",152,TRUE,FALSE,NA,NA,"trump"
"@PhilipVarnas @JeffBar54840954 @laralogan Hard hitting news from business insider (that I never took offense to bec… https://t.co/Ktrt4xIAN0",FALSE,0,"estheticstasis",2021-06-08 16:53:10,TRUE,"1402307317324976137","1402307725439156229","772063636948979712","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","estheticstasis",0,FALSE,FALSE,NA,NA,"trump"
"RT @ForeverbluBlue: Former President Donald Trump was a COMPLETE LOSER 
#presidentdonaldtrump https://t.co/zrC2QFmOcv",FALSE,0,NA,2021-06-08 16:53:09,FALSE,NA,"1402307724793159680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WorldwoutTrump",4,TRUE,FALSE,NA,NA,"trump"
"RT @Garyatty: @glennkirschner2 @JenEvans6544 @ejeancarroll I told Dems that #MerrickGarland is Bill Barr 2.0. He will never indict Trump or…",FALSE,0,NA,2021-06-08 16:53:09,FALSE,NA,"1402307723681841160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sabulosaa",6,TRUE,FALSE,NA,NA,"trump"
"RT @NicolaPorro: Criticavano #Trump per il muro al confine. E adesso... Avete sentito cosa ha detto la vice di #Biden? Ecco come i ""democra…",FALSE,0,NA,2021-06-08 16:53:09,FALSE,NA,"1402307722956128258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarlonJD1978",73,TRUE,FALSE,NA,NA,"trump"
"RT @larryelder: Larry Elder Show: The Rise in #AsianHateCrimes is because of... Donald Trump?

https://t.co/l773H6pKPu

#TrumpDerangementSy…",FALSE,0,NA,2021-06-08 16:53:09,FALSE,NA,"1402307722918256642",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sortakinda8",26,TRUE,FALSE,NA,NA,"trump"
"RT @jimsciutto: A senate report on Jan 6 with zero examination of Trump’s role and banishment of the word “insurrection”. https://t.co/8Zcy…",FALSE,0,NA,2021-06-08 16:53:09,FALSE,NA,"1402307722779848706",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chelleanne67",493,TRUE,FALSE,NA,NA,"trump"
